ir,red,heart_rate,gsr,spo2,temp,cortisol
49438.0,38163.0,72.0,528.0,93.0,33.0,12.07
48895.0,47894.0,68.0,807.0,95.0,32.0,5.0
53071.0,49468.0,67.0,674.0,97.0,33.0,5.0
53788.0,49247.0,87.0,379.0,97.0,33.0,25.0
47347.0,46367.0,87.0,382.0,98.0,32.0,25.0
47121.0,48624.0,84.0,324.0,97.0,32.0,25.0
48625.0,55577.0,80.0,610.0,100.0,33.0,9.93
38490.0,49909.0,76.0,300.0,96.0,32.0,25.0
42424.0,46133.0,70.0,717.0,95.0,33.0,5.0
56834.0,45499.0,65.0,765.0,95.0,33.0,5.0
58225.0,47151.0,79.0,324.0,98.0,32.0,25.0
48755.0,56184.0,63.0,463.0,97.0,33.0,25.0
52883.0,47083.0,65.0,503.0,98.0,33.0,18.71
51556.0,47901.0,87.0,677.0,98.0,32.0,5.0
65394.0,45588.0,94.0,822.0,93.0,32.0,5.0
55598.0,53495.0,79.0,163.0,95.0,32.0,25.0
49360.0,57799.0,86.0,436.0,95.0,33.0,25.0
45222.0,50253.0,73.0,447.0,95.0,32.0,25.0
41968.0,48414.0,62.0,220.0,96.0,32.0,25.0
51017.0,48184.0,81.0,403.0,99.0,32.0,25.0
46218.0,36078.0,81.0,586.0,99.0,33.0,8.69
42889.0,51726.0,76.0,444.0,96.0,33.0,25.0
46767.0,48671.0,73.0,191.0,96.0,32.0,25.0
44592.0,50142.0,85.0,1075.0,96.0,34.0,5.0
58436.0,44443.0,65.0,553.0,97.0,33.0,15.49
54408.0,46078.0,67.0,522.0,97.0,33.0,13.93
49960.0,45945.0,65.0,280.0,99.0,33.0,25.0
57400.0,53108.0,76.0,552.0,99.0,34.0,21.17
50387.0,46106.0,64.0,467.0,92.0,32.0,23.82
45694.0,58413.0,68.0,122.0,97.0,32.0,25.0
57616.0,50154.0,68.0,286.0,100.0,32.0,25.0
52695.0,41622.0,72.0,659.0,96.0,32.0,5.0
44814.0,47357.0,60.0,889.0,99.0,33.0,5.0
49048.0,44742.0,76.0,573.0,96.0,33.0,8.57
45622.0,37028.0,87.0,721.0,97.0,33.0,5.0
43086.0,55997.0,76.0,469.0,95.0,32.0,25.0
54631.0,51516.0,90.0,483.0,95.0,33.0,25.0
59547.0,50666.0,88.0,718.0,98.0,33.0,5.0
43007.0,48827.0,83.0,833.0,99.0,33.0,5.0
52815.0,41090.0,76.0,760.0,97.0,33.0,5.0
46747.0,45582.0,75.0,287.0,95.0,33.0,25.0
47564.0,52209.0,83.0,487.0,97.0,32.0,25.0
47038.0,42744.0,71.0,556.0,100.0,32.0,8.42
45680.0,35341.0,56.0,448.0,100.0,34.0,19.56
50243.0,46864.0,80.0,578.0,96.0,32.0,16.41
45845.0,47291.0,64.0,664.0,94.0,32.0,5.0
51352.0,48678.0,65.0,701.0,99.0,33.0,5.0
49749.0,51643.0,75.0,837.0,96.0,33.0,5.0
48805.0,51188.0,74.0,434.0,99.0,33.0,25.0
45462.0,49294.0,61.0,227.0,98.0,33.0,25.0
47116.0,53978.0,77.0,572.0,95.0,33.0,13.24
53777.0,40405.0,85.0,877.0,97.0,32.0,5.0
52505.0,50523.0,64.0,405.0,100.0,33.0,25.0
45112.0,51133.0,88.0,637.0,97.0,32.0,9.77
50497.0,41802.0,59.0,639.0,95.0,32.0,5.0
53757.0,40486.0,96.0,538.0,94.0,32.0,20.71
41653.0,44270.0,71.0,501.0,95.0,32.0,15.35
52717.0,44692.0,76.0,315.0,96.0,32.0,25.0
46687.0,51767.0,56.0,44.0,99.0,32.0,25.0
52853.0,44927.0,74.0,278.0,95.0,33.0,25.0
46184.0,43718.0,77.0,422.0,100.0,32.0,25.0
40976.0,44942.0,74.0,719.0,94.0,33.0,5.0
41862.0,53593.0,69.0,479.0,102.0,33.0,23.86
50240.0,48065.0,66.0,396.0,100.0,32.0,25.0
51299.0,47104.0,86.0,322.0,97.0,32.0,25.0
45478.0,47450.0,75.0,631.0,94.0,33.0,5.0
53193.0,54460.0,90.0,772.0,97.0,33.0,5.0
41692.0,44254.0,70.0,713.0,96.0,33.0,5.0
49670.0,54578.0,71.0,621.0,94.0,33.0,8.39
43945.0,49052.0,83.0,205.0,98.0,33.0,25.0
46741.0,47198.0,59.0,430.0,95.0,33.0,24.33
50237.0,60505.0,63.0,889.0,96.0,33.0,5.0
45698.0,42722.0,86.0,724.0,97.0,32.0,5.0
48077.0,46232.0,63.0,192.0,96.0,32.0,25.0
55031.0,41838.0,57.0,489.0,101.0,33.0,22.19
47116.0,52762.0,94.0,573.0,96.0,33.0,17.93
54178.0,56446.0,61.0,348.0,98.0,32.0,25.0
44351.0,56350.0,77.0,38.0,97.0,32.0,25.0
52649.0,54120.0,76.0,520.0,98.0,32.0,21.11
57208.0,47012.0,47.0,342.0,98.0,33.0,25.0
37642.0,46174.0,72.0,343.0,99.0,32.0,25.0
46016.0,39644.0,79.0,429.0,98.0,33.0,25.0
52885.0,58179.0,79.0,473.0,97.0,33.0,25.0
48985.0,50345.0,84.0,498.0,97.0,33.0,25.0
51856.0,45540.0,71.0,323.0,97.0,32.0,25.0
46980.0,54640.0,82.0,456.0,95.0,33.0,25.0
50433.0,43136.0,68.0,149.0,97.0,33.0,25.0
49222.0,50033.0,61.0,562.0,97.0,32.0,6.4
55839.0,47137.0,62.0,-71.0,98.0,32.0,25.0
51272.0,51193.0,60.0,442.0,97.0,33.0,25.0
51688.0,47682.0,85.0,684.0,97.0,33.0,5.0
47941.0,40745.0,60.0,288.0,97.0,32.0,25.0
47562.0,48378.0,78.0,643.0,96.0,32.0,5.0
47837.0,53244.0,72.0,731.0,98.0,33.0,5.0
51972.0,47854.0,74.0,-162.0,97.0,32.0,25.0
47895.0,51876.0,89.0,470.0,97.0,32.0,25.0
51449.0,42772.0,71.0,-75.0,99.0,32.0,25.0
60377.0,47869.0,81.0,476.0,96.0,32.0,25.0
54356.0,44877.0,75.0,499.0,98.0,34.0,24.28
48370.0,51735.0,73.0,3.0,97.0,32.0,25.0
56006.0,48157.0,98.0,885.0,101.0,33.0,5.0
47960.0,51450.0,61.0,557.0,97.0,33.0,9.57
39809.0,53439.0,88.0,330.0,98.0,32.0,25.0
44960.0,51458.0,82.0,793.0,97.0,33.0,5.0
40646.0,49366.0,70.0,141.0,94.0,33.0,25.0
48242.0,43009.0,91.0,254.0,96.0,32.0,25.0
50092.0,47986.0,57.0,40.0,99.0,32.0,25.0
58382.0,45335.0,70.0,860.0,96.0,33.0,5.0
51635.0,46280.0,63.0,566.0,93.0,32.0,6.34
48904.0,46127.0,79.0,632.0,97.0,33.0,5.0
54147.0,43100.0,64.0,560.0,95.0,32.0,10.97
38944.0,38213.0,79.0,615.0,97.0,33.0,5.0
51178.0,44659.0,73.0,516.0,100.0,32.0,12.2
53854.0,48967.0,70.0,554.0,99.0,33.0,20.59
42607.0,41259.0,79.0,522.0,100.0,33.0,16.05
55719.0,48078.0,72.0,378.0,96.0,33.0,25.0
51692.0,57501.0,64.0,491.0,97.0,32.0,23.78
47924.0,53115.0,103.0,555.0,95.0,33.0,24.42
53164.0,56218.0,70.0,522.0,96.0,33.0,23.72
61353.0,49956.0,53.0,204.0,95.0,32.0,25.0
50909.0,53838.0,67.0,231.0,94.0,32.0,25.0
51241.0,44380.0,62.0,717.0,100.0,32.0,5.0
47703.0,44778.0,83.0,439.0,93.0,33.0,25.0
45751.0,34304.0,78.0,617.0,100.0,33.0,5.0
54152.0,53931.0,79.0,282.0,99.0,33.0,25.0
45720.0,55702.0,71.0,205.0,98.0,33.0,25.0
50358.0,45234.0,72.0,331.0,95.0,33.0,25.0
47612.0,46730.0,71.0,455.0,94.0,33.0,23.79
52395.0,44231.0,74.0,367.0,96.0,33.0,25.0
51668.0,49913.0,83.0,759.0,98.0,32.0,5.0
55188.0,53625.0,78.0,536.0,97.0,33.0,25.0
47450.0,39286.0,80.0,870.0,95.0,33.0,5.0
48651.0,50047.0,80.0,581.0,99.0,31.0,13.53
45106.0,46617.0,84.0,17.0,100.0,33.0,25.0
47779.0,48567.0,78.0,711.0,97.0,32.0,5.0
51887.0,50295.0,79.0,198.0,97.0,33.0,25.0
53785.0,47059.0,87.0,546.0,94.0,33.0,17.19
45389.0,47482.0,68.0,345.0,96.0,33.0,25.0
54348.0,46931.0,66.0,929.0,98.0,33.0,5.0
56778.0,52852.0,63.0,788.0,98.0,33.0,5.0
52067.0,50094.0,77.0,352.0,96.0,32.0,25.0
59384.0,49103.0,56.0,475.0,96.0,33.0,25.0
46131.0,41645.0,80.0,549.0,96.0,33.0,5.0
43777.0,46107.0,74.0,673.0,96.0,33.0,5.0
41106.0,52493.0,86.0,506.0,98.0,32.0,24.38
57480.0,48188.0,68.0,295.0,93.0,33.0,25.0
53272.0,51298.0,73.0,356.0,97.0,32.0,25.0
49722.0,56833.0,86.0,499.0,98.0,32.0,25.0
51400.0,53193.0,89.0,747.0,96.0,33.0,5.0
44373.0,48466.0,68.0,586.0,96.0,33.0,5.0
62229.0,45445.0,77.0,345.0,96.0,33.0,25.0
50646.0,35232.0,78.0,630.0,96.0,32.0,5.0
50547.0,47158.0,79.0,423.0,97.0,32.0,25.0
53629.0,46370.0,72.0,678.0,97.0,33.0,5.0
52405.0,49952.0,88.0,1005.0,93.0,32.0,5.0
51119.0,47230.0,56.0,428.0,98.0,32.0,25.0
46048.0,46398.0,71.0,660.0,96.0,33.0,5.0
52357.0,39103.0,79.0,351.0,101.0,32.0,25.0
59410.0,43300.0,80.0,478.0,95.0,33.0,25.0
56727.0,50383.0,89.0,506.0,95.0,33.0,25.0
57966.0,56580.0,87.0,461.0,97.0,32.0,25.0
47444.0,47512.0,72.0,993.0,98.0,33.0,5.0
45052.0,49639.0,88.0,439.0,93.0,33.0,25.0
49371.0,52762.0,68.0,617.0,95.0,33.0,11.38
50279.0,43946.0,84.0,114.0,98.0,32.0,25.0
55471.0,49834.0,93.0,586.0,95.0,32.0,16.87
41538.0,44298.0,87.0,728.0,100.0,33.0,5.0
57648.0,52324.0,76.0,394.0,96.0,32.0,25.0
49210.0,48757.0,72.0,-2.0,95.0,32.0,25.0
47866.0,49492.0,60.0,492.0,98.0,33.0,23.84
44939.0,44087.0,78.0,503.0,100.0,32.0,19.7
41726.0,51535.0,64.0,645.0,98.0,32.0,5.0
54116.0,58424.0,67.0,902.0,100.0,32.0,5.0
50367.0,42960.0,63.0,424.0,100.0,32.0,25.0
43550.0,46301.0,70.0,329.0,95.0,32.0,25.0
43525.0,49158.0,75.0,267.0,99.0,33.0,25.0
48321.0,51932.0,78.0,540.0,94.0,32.0,19.75
58345.0,45202.0,69.0,596.0,98.0,33.0,5.55
48702.0,33835.0,86.0,391.0,97.0,32.0,25.0
42484.0,54796.0,73.0,656.0,99.0,32.0,5.0
48771.0,51803.0,67.0,593.0,99.0,33.0,12.69
48636.0,39285.0,77.0,509.0,98.0,33.0,22.13
36516.0,44962.0,95.0,320.0,98.0,33.0,25.0
49729.0,55841.0,78.0,404.0,98.0,34.0,25.0
48845.0,55239.0,71.0,14.0,97.0,33.0,25.0
53481.0,52693.0,60.0,547.0,97.0,33.0,11.88
59245.0,47119.0,73.0,505.0,100.0,31.0,24.08
55633.0,48415.0,77.0,538.0,100.0,33.0,15.22
48656.0,47345.0,71.0,601.0,97.0,33.0,5.0
44467.0,53641.0,58.0,577.0,97.0,32.0,5.0
62867.0,43621.0,66.0,478.0,97.0,32.0,25.0
50296.0,43971.0,90.0,510.0,94.0,32.0,24.3
50070.0,53051.0,89.0,219.0,96.0,32.0,25.0
49879.0,47778.0,66.0,383.0,100.0,34.0,25.0
50990.0,54892.0,82.0,510.0,96.0,32.0,25.0
49278.0,44642.0,63.0,353.0,101.0,33.0,25.0
47132.0,47726.0,89.0,672.0,99.0,32.0,5.0
47266.0,43388.0,77.0,368.0,98.0,33.0,25.0
49836.0,48037.0,84.0,543.0,98.0,33.0,13.72
47283.0,40607.0,58.0,523.0,95.0,32.0,10.59
46436.0,45562.0,82.0,649.0,96.0,32.0,5.0
50532.0,40819.0,75.0,680.0,100.0,33.0,5.0
48725.0,51470.0,84.0,639.0,96.0,32.0,5.0
57520.0,51583.0,84.0,79.0,99.0,32.0,25.0
36745.0,39349.0,76.0,739.0,94.0,32.0,5.0
55458.0,54669.0,69.0,805.0,95.0,33.0,5.0
56230.0,60487.0,83.0,404.0,101.0,33.0,25.0
39633.0,48230.0,74.0,547.0,97.0,33.0,7.84
48287.0,44794.0,66.0,322.0,96.0,33.0,25.0
48143.0,62122.0,66.0,110.0,100.0,33.0,25.0
42962.0,41405.0,60.0,352.0,99.0,32.0,25.0
46111.0,48101.0,70.0,392.0,99.0,33.0,25.0
44447.0,48898.0,86.0,429.0,96.0,32.0,25.0
58761.0,54726.0,77.0,308.0,96.0,32.0,25.0
54678.0,49799.0,70.0,353.0,98.0,33.0,25.0
56358.0,45507.0,83.0,498.0,98.0,33.0,25.0
53608.0,43244.0,67.0,346.0,96.0,33.0,25.0
44355.0,46291.0,76.0,609.0,97.0,32.0,5.0
47377.0,42965.0,73.0,636.0,98.0,32.0,5.0
52447.0,48239.0,83.0,976.0,100.0,34.0,5.0
43889.0,45179.0,59.0,725.0,99.0,32.0,5.0
53565.0,40530.0,66.0,549.0,94.0,32.0,13.12
48798.0,54276.0,59.0,376.0,97.0,32.0,25.0
48126.0,45512.0,72.0,559.0,95.0,33.0,9.14
53555.0,41659.0,87.0,565.0,98.0,33.0,13.11
52221.0,47159.0,70.0,397.0,99.0,32.0,25.0
48195.0,48342.0,70.0,657.0,97.0,33.0,5.0
55797.0,39268.0,84.0,220.0,96.0,33.0,25.0
44595.0,49658.0,86.0,451.0,97.0,32.0,25.0
53080.0,42764.0,74.0,611.0,97.0,33.0,5.0
52966.0,56555.0,82.0,442.0,96.0,32.0,25.0
48452.0,50620.0,64.0,459.0,95.0,33.0,25.0
51631.0,46001.0,89.0,472.0,93.0,32.0,25.0
43744.0,44274.0,96.0,333.0,100.0,32.0,25.0
54620.0,47475.0,80.0,735.0,98.0,32.0,5.0
49075.0,51064.0,54.0,296.0,98.0,33.0,25.0
47386.0,47873.0,69.0,564.0,100.0,33.0,13.22
55245.0,46914.0,81.0,583.0,94.0,33.0,14.42
46478.0,48292.0,71.0,310.0,94.0,33.0,25.0
42958.0,44981.0,88.0,515.0,98.0,32.0,22.89
42217.0,46284.0,81.0,318.0,98.0,32.0,25.0
53030.0,37571.0,68.0,778.0,94.0,32.0,5.0
43598.0,52869.0,75.0,272.0,98.0,32.0,25.0
58774.0,49494.0,66.0,369.0,96.0,33.0,25.0
39590.0,44133.0,73.0,255.0,95.0,33.0,25.0
58482.0,57494.0,69.0,228.0,96.0,32.0,25.0
51055.0,48435.0,87.0,818.0,92.0,32.0,5.0
49516.0,42819.0,96.0,609.0,96.0,32.0,8.16
47275.0,52284.0,61.0,528.0,96.0,32.0,6.99
51996.0,49990.0,56.0,369.0,98.0,33.0,25.0
49812.0,49973.0,73.0,682.0,97.0,32.0,5.0
55517.0,45871.0,60.0,335.0,98.0,32.0,25.0
50571.0,50252.0,75.0,659.0,92.0,34.0,5.0
50752.0,46691.0,82.0,325.0,95.0,32.0,25.0
48182.0,50780.0,90.0,371.0,98.0,32.0,25.0
49715.0,38475.0,77.0,652.0,96.0,33.0,5.0
51539.0,45831.0,73.0,673.0,99.0,33.0,5.0
41449.0,56611.0,55.0,619.0,93.0,32.0,5.0
43259.0,44165.0,75.0,290.0,98.0,32.0,25.0
53716.0,44981.0,76.0,411.0,96.0,32.0,25.0
50854.0,45760.0,81.0,531.0,96.0,32.0,17.61
49080.0,41926.0,68.0,330.0,99.0,33.0,25.0
50092.0,36959.0,71.0,774.0,99.0,33.0,5.0
51738.0,46847.0,60.0,20.0,99.0,32.0,25.0
47301.0,48679.0,52.0,344.0,101.0,32.0,25.0
46108.0,47737.0,64.0,398.0,100.0,32.0,25.0
50979.0,47276.0,59.0,-69.0,95.0,33.0,25.0
45108.0,48215.0,78.0,221.0,97.0,33.0,25.0
52041.0,53114.0,70.0,625.0,96.0,32.0,5.38
41487.0,47048.0,70.0,506.0,101.0,32.0,20.83
55146.0,45130.0,65.0,815.0,99.0,33.0,5.0
52363.0,46594.0,43.0,809.0,97.0,33.0,5.0
51280.0,50897.0,90.0,587.0,99.0,32.0,16.26
54913.0,55060.0,65.0,563.0,95.0,33.0,12.83
58327.0,44859.0,71.0,513.0,98.0,33.0,19.58
55072.0,48495.0,60.0,-31.0,95.0,33.0,25.0
40796.0,49692.0,85.0,221.0,94.0,33.0,25.0
43602.0,43037.0,76.0,520.0,99.0,32.0,17.24
46876.0,48102.0,67.0,623.0,99.0,33.0,5.0
50130.0,40672.0,71.0,558.0,98.0,33.0,8.9
52588.0,39155.0,92.0,322.0,97.0,32.0,25.0
46371.0,49834.0,74.0,687.0,94.0,33.0,5.0
50934.0,46081.0,73.0,796.0,95.0,33.0,5.0
46223.0,49011.0,66.0,688.0,95.0,32.0,5.0
46942.0,47911.0,56.0,698.0,97.0,33.0,5.0
42967.0,43118.0,73.0,388.0,99.0,32.0,25.0
45384.0,47774.0,78.0,715.0,99.0,33.0,5.0
43242.0,41834.0,86.0,529.0,94.0,32.0,14.99
45121.0,54955.0,53.0,602.0,96.0,32.0,5.0
55268.0,41220.0,64.0,573.0,96.0,33.0,8.89
45253.0,47021.0,69.0,476.0,92.0,32.0,15.86
63162.0,42789.0,75.0,328.0,98.0,32.0,25.0
52467.0,50852.0,74.0,484.0,97.0,32.0,24.69
50924.0,46343.0,74.0,697.0,97.0,33.0,5.0
45708.0,45407.0,79.0,412.0,100.0,32.0,25.0
53502.0,52266.0,66.0,679.0,97.0,33.0,5.0
47122.0,48147.0,84.0,647.0,96.0,33.0,5.54
50610.0,50583.0,79.0,440.0,98.0,32.0,25.0
62800.0,43093.0,72.0,778.0,99.0,33.0,5.0
49520.0,40976.0,91.0,429.0,98.0,33.0,25.0
55746.0,48536.0,91.0,802.0,98.0,33.0,5.0
46484.0,46406.0,84.0,587.0,97.0,33.0,11.12
49825.0,51132.0,45.0,497.0,97.0,32.0,17.19
58854.0,47600.0,91.0,322.0,97.0,32.0,25.0
46865.0,49025.0,83.0,482.0,95.0,33.0,25.0
59062.0,39883.0,95.0,459.0,96.0,33.0,25.0
53539.0,57442.0,87.0,248.0,100.0,33.0,25.0
47188.0,47179.0,91.0,456.0,101.0,33.0,25.0
53162.0,51488.0,84.0,339.0,100.0,32.0,25.0
54863.0,43820.0,88.0,617.0,94.0,32.0,7.21
53109.0,49540.0,95.0,761.0,94.0,32.0,5.0
42149.0,41486.0,77.0,255.0,95.0,33.0,25.0
46364.0,50260.0,59.0,842.0,97.0,32.0,5.0
48762.0,46220.0,72.0,474.0,91.0,31.0,15.22
49628.0,48146.0,79.0,305.0,96.0,34.0,25.0
53103.0,51490.0,76.0,652.0,100.0,32.0,5.0
50889.0,41837.0,63.0,411.0,99.0,32.0,25.0
43323.0,44578.0,59.0,484.0,96.0,33.0,12.42
51901.0,50287.0,68.0,419.0,96.0,32.0,25.0
53053.0,58491.0,83.0,337.0,98.0,33.0,25.0
52799.0,47310.0,91.0,645.0,99.0,32.0,9.69
55404.0,50956.0,84.0,443.0,96.0,32.0,25.0
54170.0,47465.0,86.0,213.0,97.0,33.0,25.0
52296.0,57711.0,74.0,610.0,96.0,33.0,9.53
49649.0,39264.0,58.0,259.0,94.0,33.0,25.0
41695.0,48473.0,70.0,269.0,97.0,33.0,25.0
52148.0,39872.0,72.0,739.0,96.0,33.0,5.0
51038.0,35467.0,70.0,261.0,94.0,32.0,25.0
51358.0,49487.0,76.0,37.0,98.0,33.0,25.0
43616.0,48697.0,79.0,625.0,98.0,32.0,5.0
44595.0,46576.0,84.0,439.0,98.0,32.0,25.0
55266.0,47469.0,72.0,456.0,95.0,33.0,25.0
49802.0,63491.0,56.0,437.0,93.0,33.0,25.0
53408.0,46709.0,70.0,546.0,98.0,32.0,11.27
50142.0,50551.0,75.0,349.0,96.0,32.0,25.0
50149.0,44753.0,87.0,795.0,95.0,32.0,5.0
54691.0,49476.0,69.0,205.0,94.0,33.0,25.0
47420.0,46809.0,80.0,589.0,96.0,33.0,10.94
50481.0,45947.0,78.0,628.0,100.0,33.0,6.23
47689.0,57094.0,75.0,348.0,96.0,33.0,25.0
47828.0,53886.0,84.0,295.0,95.0,32.0,25.0
48454.0,48684.0,68.0,703.0,98.0,32.0,5.0
51111.0,36479.0,69.0,302.0,97.0,33.0,25.0
47606.0,46195.0,75.0,379.0,93.0,33.0,25.0
56279.0,61515.0,69.0,677.0,98.0,32.0,5.0
45527.0,46847.0,80.0,507.0,101.0,32.0,20.93
49066.0,53516.0,68.0,141.0,92.0,33.0,25.0
47801.0,55210.0,77.0,849.0,95.0,32.0,5.0
57235.0,49095.0,74.0,394.0,91.0,33.0,25.0
50983.0,43791.0,77.0,419.0,97.0,32.0,25.0
55159.0,35823.0,70.0,551.0,99.0,32.0,11.73
42572.0,51421.0,72.0,625.0,97.0,33.0,5.0
51335.0,43926.0,76.0,892.0,100.0,33.0,5.0
54448.0,48881.0,77.0,168.0,99.0,32.0,25.0
50411.0,41751.0,75.0,665.0,100.0,32.0,5.0
55327.0,46674.0,92.0,649.0,99.0,32.0,5.0
47414.0,48169.0,65.0,473.0,96.0,32.0,22.48
57047.0,49343.0,74.0,657.0,97.0,33.0,5.0
61494.0,42426.0,59.0,687.0,95.0,32.0,5.0
48186.0,53985.0,79.0,224.0,97.0,33.0,25.0
47772.0,45016.0,64.0,850.0,97.0,32.0,5.0
57267.0,39628.0,72.0,188.0,97.0,32.0,25.0
57898.0,47455.0,71.0,273.0,100.0,32.0,25.0
47386.0,48172.0,78.0,448.0,96.0,32.0,25.0
47899.0,48803.0,69.0,885.0,95.0,32.0,5.0
48591.0,54811.0,69.0,438.0,95.0,32.0,25.0
43278.0,46818.0,89.0,494.0,98.0,32.0,25.0
45407.0,47402.0,78.0,786.0,94.0,33.0,5.0
44979.0,42484.0,69.0,440.0,97.0,33.0,25.0
46161.0,52103.0,72.0,264.0,100.0,32.0,25.0
49827.0,48922.0,91.0,417.0,98.0,33.0,25.0
51171.0,45900.0,73.0,774.0,97.0,32.0,5.0
57753.0,38477.0,68.0,514.0,97.0,31.0,16.93
45008.0,55222.0,68.0,886.0,95.0,34.0,5.0
54922.0,41862.0,70.0,648.0,95.0,33.0,5.0
48930.0,45044.0,69.0,371.0,97.0,32.0,25.0
49753.0,49792.0,62.0,510.0,98.0,32.0,19.66
53374.0,42017.0,64.0,329.0,99.0,32.0,25.0
44386.0,40532.0,67.0,366.0,97.0,33.0,25.0
51912.0,37380.0,81.0,1396.0,100.0,33.0,5.0
50832.0,51605.0,71.0,704.0,100.0,33.0,5.0
52462.0,45274.0,73.0,672.0,99.0,32.0,5.0
51446.0,62636.0,88.0,375.0,99.0,33.0,25.0
62277.0,43028.0,88.0,814.0,95.0,33.0,5.0
46811.0,43393.0,72.0,720.0,95.0,33.0,5.0
47345.0,45173.0,69.0,876.0,98.0,33.0,5.0
46884.0,49216.0,66.0,867.0,94.0,32.0,5.0
47223.0,45649.0,82.0,204.0,96.0,32.0,25.0
46813.0,51062.0,73.0,278.0,99.0,32.0,25.0
55945.0,43107.0,71.0,299.0,100.0,33.0,25.0
57103.0,41092.0,67.0,311.0,96.0,32.0,25.0
47146.0,39009.0,67.0,565.0,96.0,32.0,5.26
45838.0,36882.0,78.0,387.0,98.0,32.0,25.0
52357.0,45410.0,62.0,915.0,95.0,33.0,5.0
47239.0,46495.0,85.0,881.0,97.0,33.0,5.0
53165.0,44843.0,70.0,499.0,97.0,32.0,23.92
51015.0,54217.0,74.0,891.0,97.0,33.0,5.0
42421.0,54140.0,62.0,798.0,97.0,32.0,5.0
57738.0,46326.0,75.0,410.0,95.0,33.0,25.0
58979.0,39030.0,72.0,98.0,96.0,32.0,25.0
46936.0,45166.0,74.0,456.0,96.0,33.0,24.95
48061.0,45001.0,90.0,371.0,94.0,33.0,25.0
51429.0,44714.0,77.0,541.0,98.0,33.0,15.0
51672.0,44511.0,67.0,518.0,99.0,33.0,18.76
53293.0,44733.0,68.0,513.0,99.0,33.0,15.95
60051.0,46067.0,81.0,605.0,96.0,33.0,9.65
49115.0,44822.0,88.0,257.0,95.0,33.0,25.0
46009.0,49042.0,78.0,582.0,98.0,32.0,7.74
43103.0,49802.0,82.0,412.0,98.0,33.0,25.0
46345.0,43447.0,81.0,540.0,97.0,32.0,12.73
49834.0,54355.0,89.0,691.0,100.0,32.0,5.89
58973.0,43100.0,56.0,255.0,97.0,32.0,25.0
47412.0,39911.0,82.0,444.0,96.0,33.0,25.0
51119.0,49904.0,85.0,476.0,96.0,33.0,25.0
49918.0,43913.0,62.0,397.0,94.0,33.0,25.0
55942.0,49606.0,66.0,680.0,98.0,33.0,5.0
62635.0,35982.0,66.0,356.0,97.0,33.0,25.0
47346.0,54962.0,68.0,389.0,98.0,33.0,25.0
47553.0,51361.0,70.0,358.0,101.0,33.0,25.0
55221.0,40498.0,77.0,718.0,96.0,33.0,5.0
53409.0,40606.0,84.0,402.0,92.0,33.0,25.0
59234.0,56361.0,86.0,592.0,98.0,32.0,22.99
52920.0,44313.0,67.0,895.0,97.0,34.0,5.0
48204.0,43829.0,67.0,485.0,96.0,32.0,25.0
52953.0,36670.0,88.0,722.0,98.0,33.0,5.0
55544.0,46246.0,81.0,834.0,99.0,32.0,5.0
54102.0,46861.0,76.0,705.0,95.0,33.0,5.0
52536.0,51577.0,80.0,497.0,96.0,33.0,25.0
55333.0,41005.0,75.0,628.0,100.0,32.0,5.61
55846.0,40399.0,80.0,243.0,96.0,33.0,25.0
56911.0,50255.0,72.0,344.0,97.0,33.0,25.0
53244.0,53034.0,78.0,379.0,92.0,33.0,25.0
49164.0,40144.0,60.0,948.0,94.0,33.0,5.0
50734.0,53408.0,68.0,337.0,97.0,33.0,25.0
56033.0,48188.0,68.0,335.0,99.0,32.0,25.0
45915.0,53459.0,71.0,291.0,94.0,34.0,25.0
51843.0,47649.0,66.0,612.0,97.0,32.0,5.0
48033.0,35389.0,70.0,529.0,96.0,33.0,9.54
50144.0,47240.0,60.0,717.0,99.0,32.0,5.0
56392.0,53301.0,80.0,634.0,95.0,31.0,10.44
50955.0,43531.0,74.0,224.0,98.0,32.0,25.0
50232.0,46060.0,58.0,339.0,96.0,32.0,25.0
43201.0,47119.0,67.0,773.0,97.0,33.0,5.0
53731.0,33502.0,78.0,459.0,97.0,32.0,23.38
53227.0,56357.0,70.0,738.0,96.0,32.0,5.0
60816.0,43493.0,68.0,470.0,98.0,32.0,24.11
48461.0,50529.0,74.0,306.0,97.0,33.0,25.0
51096.0,47566.0,78.0,439.0,97.0,32.0,25.0
51247.0,54288.0,61.0,306.0,96.0,33.0,25.0
57887.0,50030.0,81.0,387.0,97.0,33.0,25.0
49524.0,46825.0,67.0,540.0,97.0,32.0,21.08
51395.0,43532.0,75.0,602.0,95.0,33.0,5.0
53039.0,51989.0,75.0,182.0,96.0,33.0,25.0
50933.0,38633.0,70.0,497.0,95.0,33.0,21.11
47768.0,51229.0,65.0,383.0,97.0,32.0,25.0
50970.0,42505.0,72.0,370.0,96.0,32.0,25.0
55368.0,54261.0,91.0,527.0,99.0,33.0,25.0
44867.0,48806.0,61.0,390.0,98.0,33.0,25.0
50665.0,51221.0,92.0,776.0,95.0,32.0,5.0
46499.0,48410.0,72.0,738.0,97.0,34.0,5.0
55975.0,39238.0,75.0,736.0,98.0,33.0,5.0
42384.0,43696.0,64.0,401.0,97.0,32.0,25.0
47205.0,51362.0,67.0,308.0,96.0,32.0,25.0
51886.0,48833.0,70.0,516.0,95.0,33.0,23.07
57828.0,53905.0,65.0,470.0,99.0,33.0,25.0
